itemid,"icmppingloss[,{$PINGL},,,]_clock",num,value_min,"icmppingloss[,{$PINGL},,,]_avg",value_max
41107,"29/05/2022,08:00",60,0,0,0
41107,"29/05/2022,09:00",60,0,0,0
41107,"29/05/2022,10:00",60,0,0,0
41107,"29/05/2022,11:00",60,0,0,0
41107,"29/05/2022,12:00",60,0,0,0
41107,"29/05/2022,13:00",60,0,0,0
41107,"29/05/2022,14:00",60,0,0,0
41107,"29/05/2022,15:00",60,0,0,0
41107,"29/05/2022,16:00",60,0,0,0
41107,"29/05/2022,17:00",60,0,0,0
41107,"29/05/2022,18:00",60,0,0,0
41107,"29/05/2022,19:00",60,0,0,0
41107,"29/05/2022,20:00",60,0,0,0
41107,"29/05/2022,21:00",60,0,0,0
41107,"29/05/2022,22:00",60,0,0,0
41107,"29/05/2022,23:00",60,0,0,0
41107,"30/05/2022,00:00",60,0,0,0
41107,"30/05/2022,01:00",60,0,0,0
41107,"30/05/2022,02:00",60,0,0,0
41107,"30/05/2022,03:00",60,0,0,0
41107,"30/05/2022,04:00",60,0,0,0
41107,"30/05/2022,05:00",60,0,0,0
41107,"30/05/2022,06:00",60,0,0,0
41107,"30/05/2022,07:00",60,0,0,0
41107,"30/05/2022,08:00",60,0,0,0
41107,"30/05/2022,09:00",60,0,0,0
41107,"30/05/2022,10:00",60,0,0,0
41107,"30/05/2022,11:00",60,0,0,0
41107,"30/05/2022,12:00",60,0,0,0
41107,"30/05/2022,13:00",60,0,0,0
41107,"30/05/2022,14:00",60,0,0,0
41107,"30/05/2022,15:00",60,0,0,0
41107,"30/05/2022,16:00",60,0,0,0
41107,"30/05/2022,17:00",60,0,0,0
41107,"30/05/2022,18:00",60,0,0,0
41107,"30/05/2022,19:00",60,0,0,0
41107,"30/05/2022,20:00",60,0,0,0
41107,"30/05/2022,21:00",60,0,0,0
41107,"30/05/2022,22:00",60,0,0,0
41107,"30/05/2022,23:00",60,0,0,0
41107,"31/05/2022,00:00",60,0,0,0
41107,"31/05/2022,01:00",60,0,0,0
41107,"31/05/2022,02:00",60,0,0,0
41107,"31/05/2022,03:00",60,0,0,0
41107,"31/05/2022,04:00",60,0,0,0
41107,"31/05/2022,05:00",60,0,0,0
41107,"31/05/2022,06:00",60,0,0,0
41107,"31/05/2022,07:00",60,0,0,0
41107,"31/05/2022,08:00",60,0,0,0
41107,"31/05/2022,09:00",60,0,0,0
41107,"31/05/2022,10:00",60,0,0,0
41107,"31/05/2022,11:00",60,0,0,0
41107,"31/05/2022,12:00",60,0,0,0
41107,"31/05/2022,13:00",60,0,0,0
41107,"31/05/2022,14:00",60,0,0,0
41107,"31/05/2022,15:00",60,0,0,0
41107,"31/05/2022,16:00",60,0,0,0
41107,"31/05/2022,17:00",60,0,0,0
41107,"31/05/2022,18:00",60,0,0,0
41107,"31/05/2022,19:00",60,0,0,0
41107,"31/05/2022,20:00",60,0,0,0
41107,"31/05/2022,21:00",60,0,0,0
41107,"31/05/2022,22:00",60,0,0,0
41107,"31/05/2022,23:00",60,0,0,0
41107,"01/06/2022,00:00",60,0,0,0
41107,"01/06/2022,01:00",60,0,0,0
41107,"01/06/2022,02:00",60,0,0,0
41107,"01/06/2022,03:00",60,0,0,0
41107,"01/06/2022,04:00",60,0,0,0
41107,"01/06/2022,05:00",60,0,0,0
41107,"01/06/2022,06:00",60,0,0,0
41107,"01/06/2022,07:00",60,0,0,0
41107,"01/06/2022,08:00",60,0,0,0
41107,"01/06/2022,09:00",60,0,0,0
41107,"01/06/2022,10:00",60,0,0,0
41107,"01/06/2022,11:00",60,0,0,0
41107,"01/06/2022,12:00",60,0,0,0
41107,"01/06/2022,13:00",60,0,0,0
41107,"01/06/2022,14:00",60,0,0,0
41107,"01/06/2022,15:00",60,0,0,0
41107,"01/06/2022,16:00",60,0,0,0
41107,"01/06/2022,17:00",60,0,0,0
41107,"01/06/2022,18:00",60,0,0,0
41107,"01/06/2022,19:00",60,0,0,0
41107,"01/06/2022,20:00",60,0,0,0
41107,"01/06/2022,21:00",60,0,0,0
41107,"01/06/2022,22:00",60,0,0,0
41107,"01/06/2022,23:00",60,0,0,0
41107,"02/06/2022,00:00",60,0,0,0
41107,"02/06/2022,01:00",60,0,0,0
41107,"02/06/2022,02:00",60,0,0,0
41107,"02/06/2022,03:00",60,0,0,0
41107,"02/06/2022,04:00",60,0,0,0
41107,"02/06/2022,05:00",60,0,0,0
41107,"02/06/2022,06:00",60,0,0,0
41107,"02/06/2022,07:00",60,0,0,0
41107,"02/06/2022,08:00",60,0,0,0
41107,"02/06/2022,09:00",60,0,0,0
41107,"02/06/2022,10:00",60,0,0,0
41107,"02/06/2022,11:00",60,0,0,0
41107,"02/06/2022,12:00",60,0,0,0
41107,"02/06/2022,13:00",60,0,0,0
41107,"02/06/2022,14:00",60,0,0,0
41107,"02/06/2022,15:00",60,0,0,0
41107,"02/06/2022,16:00",60,0,0,0
41107,"02/06/2022,17:00",60,0,0,0
41107,"02/06/2022,18:00",60,0,0,0
41107,"02/06/2022,19:00",60,0,0,0
41107,"02/06/2022,20:00",60,0,0,0
41107,"02/06/2022,21:00",60,0,0,0
41107,"02/06/2022,22:00",60,0,0,0
41107,"02/06/2022,23:00",60,0,0,0
41107,"03/06/2022,00:00",60,0,0,0
41107,"03/06/2022,01:00",60,0,0,0
41107,"03/06/2022,02:00",60,0,0,0
41107,"03/06/2022,03:00",60,0,0,0
41107,"03/06/2022,04:00",60,0,0,0
41107,"03/06/2022,05:00",60,0,0,0
41107,"03/06/2022,06:00",60,0,0,0
41107,"03/06/2022,07:00",60,0,0,0
41107,"03/06/2022,08:00",60,0,0,0
41107,"03/06/2022,09:00",60,0,0,0
41107,"03/06/2022,10:00",60,0,0,0
41107,"03/06/2022,11:00",60,0,0,0
41107,"03/06/2022,12:00",60,0,0,0
41107,"03/06/2022,13:00",60,0,0,0
41107,"03/06/2022,14:00",60,0,0,0
41107,"03/06/2022,15:00",60,0,0,0
41107,"03/06/2022,16:00",60,0,0,0
41107,"03/06/2022,17:00",60,0,0,0
41107,"03/06/2022,18:00",60,0,0,0
41107,"03/06/2022,19:00",60,0,0,0
41107,"03/06/2022,20:00",60,0,0,0
41107,"03/06/2022,21:00",60,0,0,0
41107,"03/06/2022,22:00",60,0,0,0
41107,"03/06/2022,23:00",60,0,0,0
41107,"04/06/2022,00:00",60,0,0,0
41107,"04/06/2022,01:00",60,0,0,0
41107,"04/06/2022,02:00",60,0,0,0
41107,"04/06/2022,03:00",60,0,0,0
41107,"04/06/2022,04:00",60,0,0,0
41107,"04/06/2022,05:00",60,0,0,0
41107,"04/06/2022,06:00",60,0,0,0
41107,"04/06/2022,07:00",60,0,0,0
41107,"04/06/2022,08:00",60,0,0,0
41107,"04/06/2022,09:00",60,0,0,0
41107,"04/06/2022,10:00",60,0,0,0
41107,"04/06/2022,11:00",60,0,0,0
41107,"04/06/2022,12:00",60,0,0,0
41107,"04/06/2022,13:00",60,0,0,0
41107,"04/06/2022,14:00",60,0,0,0
41107,"04/06/2022,15:00",60,0,0,0
41107,"04/06/2022,16:00",60,0,0,0
41107,"04/06/2022,17:00",60,0,0,0
41107,"04/06/2022,18:00",60,0,0,0
41107,"04/06/2022,19:00",60,0,0,0
41107,"04/06/2022,20:00",60,0,0,0
41107,"04/06/2022,21:00",60,0,0,0
41107,"04/06/2022,22:00",60,0,0,0
41107,"04/06/2022,23:00",60,0,0,0
41107,"05/06/2022,00:00",60,0,0,0
41107,"05/06/2022,01:00",60,0,0,0
41107,"05/06/2022,02:00",60,0,0,0
41107,"05/06/2022,03:00",60,0,0,0
41107,"05/06/2022,04:00",60,0,0,0
41107,"05/06/2022,05:00",60,0,0,0
41107,"05/06/2022,06:00",60,0,0,0
41107,"05/06/2022,07:00",60,0,0,0
41107,"05/06/2022,08:00",60,0,0,0
41107,"05/06/2022,09:00",60,0,0,0
41107,"05/06/2022,10:00",60,0,0,0
41107,"05/06/2022,11:00",60,0,0,0
41107,"05/06/2022,12:00",60,0,0,0
41107,"05/06/2022,13:00",60,0,0,0
41107,"05/06/2022,14:00",60,0,0,0
41107,"05/06/2022,15:00",60,0,0,0
41107,"05/06/2022,16:00",60,0,0,0
41107,"05/06/2022,17:00",60,0,0,0
41107,"05/06/2022,18:00",60,0,0,0
41107,"05/06/2022,19:00",60,0,0,0
41107,"05/06/2022,20:00",60,0,0,0
41107,"05/06/2022,21:00",60,0,0,0
41107,"05/06/2022,22:00",60,0,0,0
41107,"05/06/2022,23:00",60,0,0,0
41107,"06/06/2022,00:00",60,0,0,0
41107,"06/06/2022,01:00",60,0,0,0
41107,"06/06/2022,02:00",60,0,0,0
41107,"06/06/2022,03:00",60,0,0,0
41107,"06/06/2022,04:00",60,0,0,0
41107,"06/06/2022,05:00",60,0,0,0
41107,"06/06/2022,06:00",60,0,0,0
41107,"06/06/2022,07:00",60,0,0,0
41107,"06/06/2022,08:00",60,0,0,0
41107,"06/06/2022,09:00",60,0,0,0
41107,"06/06/2022,10:00",60,0,0,0
41107,"06/06/2022,11:00",60,0,0,0
41107,"06/06/2022,12:00",60,0,0,0
41107,"06/06/2022,13:00",60,0,0,0
41107,"06/06/2022,14:00",60,0,0,0
41107,"06/06/2022,15:00",60,0,0,0
41107,"06/06/2022,16:00",60,0,0,0
41107,"06/06/2022,17:00",60,0,0,0
41107,"06/06/2022,18:00",60,0,0,0
41107,"06/06/2022,19:00",60,0,0,0
41107,"06/06/2022,20:00",60,0,0,0
41107,"06/06/2022,21:00",60,0,0,0
41107,"06/06/2022,22:00",60,0,0,0
41107,"06/06/2022,23:00",60,0,0,0
41107,"07/06/2022,00:00",60,0,0,0
41107,"07/06/2022,01:00",60,0,0,0
41107,"07/06/2022,02:00",60,0,0,0
41107,"07/06/2022,03:00",60,0,0,0
41107,"07/06/2022,04:00",60,0,0,0
41107,"07/06/2022,05:00",60,0,0,0
41107,"07/06/2022,06:00",60,0,0,0
41107,"07/06/2022,07:00",60,0,0,0
41107,"07/06/2022,08:00",60,0,0,0
41107,"07/06/2022,09:00",60,0,0,0
41107,"07/06/2022,10:00",60,0,0,0
41107,"07/06/2022,11:00",60,0,0,0
41107,"07/06/2022,12:00",60,0,0,0
41107,"07/06/2022,13:00",60,0,0,0
41107,"07/06/2022,14:00",60,0,0,0
41107,"07/06/2022,15:00",60,0,0,0
41107,"07/06/2022,16:00",60,0,0,0
41107,"07/06/2022,17:00",60,0,0,0
41107,"07/06/2022,18:00",60,0,0,0
41107,"07/06/2022,19:00",60,0,0,0
41107,"07/06/2022,20:00",60,0,0,0
41107,"07/06/2022,21:00",60,0,0,0
41107,"07/06/2022,22:00",60,0,0,0
41107,"07/06/2022,23:00",60,0,0,0
41107,"08/06/2022,00:00",60,0,0,0
41107,"08/06/2022,01:00",60,0,0,0
41107,"08/06/2022,02:00",60,0,0,0
41107,"08/06/2022,03:00",60,0,0,0
41107,"08/06/2022,04:00",60,0,0,0
41107,"08/06/2022,05:00",60,0,0,0
41107,"08/06/2022,06:00",60,0,0,0
41107,"08/06/2022,07:00",60,0,0,0
41107,"08/06/2022,08:00",60,0,0,0
41107,"08/06/2022,09:00",60,0,0,0
41107,"08/06/2022,10:00",60,0,0,0
41107,"08/06/2022,11:00",60,0,0,0
41107,"08/06/2022,12:00",60,0,0,0
41107,"08/06/2022,13:00",60,0,0,0
41107,"08/06/2022,14:00",60,0,0,0
41107,"08/06/2022,15:00",60,0,0,0
41107,"08/06/2022,16:00",60,0,0,0
41107,"08/06/2022,17:00",60,0,0,0
41107,"08/06/2022,18:00",60,0,0,0
41107,"08/06/2022,19:00",60,0,0,0
41107,"08/06/2022,20:00",60,0,0,0
41107,"08/06/2022,21:00",60,0,0,0
41107,"08/06/2022,22:00",60,0,0,0
41107,"08/06/2022,23:00",60,0,0,0
41107,"09/06/2022,00:00",60,0,0,0
41107,"09/06/2022,01:00",60,0,0,0
41107,"09/06/2022,02:00",60,0,0,0
41107,"09/06/2022,03:00",60,0,0,0
41107,"09/06/2022,04:00",60,0,0,0
41107,"09/06/2022,05:00",60,0,0,0
41107,"09/06/2022,06:00",60,0,0,0
41107,"09/06/2022,07:00",60,0,0,0
41107,"09/06/2022,08:00",60,0,0,0
41107,"09/06/2022,09:00",60,0,0,0
41107,"09/06/2022,10:00",60,0,0,0
41107,"09/06/2022,11:00",60,0,0,0
41107,"09/06/2022,12:00",60,0,0,0
41107,"09/06/2022,13:00",60,0,0,0
41107,"09/06/2022,14:00",60,0,0,0
41107,"09/06/2022,15:00",60,0,0,0
41107,"09/06/2022,16:00",60,0,0,0
41107,"09/06/2022,17:00",60,0,0,0
41107,"09/06/2022,18:00",60,0,0,0
41107,"09/06/2022,19:00",60,0,0,0
41107,"09/06/2022,20:00",60,0,0,0
41107,"09/06/2022,21:00",60,0,0,0
41107,"09/06/2022,22:00",60,0,0,0
41107,"09/06/2022,23:00",60,0,0,0
41107,"10/06/2022,00:00",60,0,0,0
41107,"10/06/2022,01:00",60,0,0,0
41107,"10/06/2022,02:00",60,0,0,0
41107,"10/06/2022,03:00",60,0,0,0
41107,"10/06/2022,04:00",60,0,0,0
41107,"10/06/2022,05:00",60,0,0,0
41107,"10/06/2022,06:00",60,0,0,0
41107,"10/06/2022,07:00",60,0,0,0
41107,"10/06/2022,08:00",60,0,0,0
41107,"10/06/2022,09:00",60,0,0,0
41107,"10/06/2022,10:00",60,0,0,0
41107,"10/06/2022,11:00",60,0,0,0
41107,"10/06/2022,12:00",60,0,0,0
41107,"10/06/2022,13:00",60,0,0,0
41107,"10/06/2022,14:00",60,0,0,0
41107,"10/06/2022,15:00",60,0,0,0
41107,"10/06/2022,16:00",60,0,0,0
41107,"10/06/2022,17:00",60,0,0,0
41107,"10/06/2022,18:00",60,0,0,0
41107,"10/06/2022,19:00",60,0,0,0
41107,"10/06/2022,20:00",60,0,0,0
41107,"10/06/2022,21:00",60,0,0,0
41107,"10/06/2022,22:00",60,0,0,0
41107,"10/06/2022,23:00",60,0,0,0
41107,"11/06/2022,00:00",60,0,0,0
41107,"11/06/2022,01:00",60,0,0,0
41107,"11/06/2022,02:00",60,0,0,0
41107,"11/06/2022,03:00",60,0,0,0
41107,"11/06/2022,04:00",60,0,0,0
41107,"11/06/2022,05:00",60,0,0,0
41107,"11/06/2022,06:00",60,0,0,0
41107,"11/06/2022,07:00",60,0,0,0
41107,"11/06/2022,08:00",60,0,0,0
41107,"11/06/2022,09:00",60,0,0,0
41107,"11/06/2022,10:00",60,0,0,0
41107,"11/06/2022,11:00",60,0,0,0
41107,"11/06/2022,12:00",60,0,0,0
41107,"11/06/2022,13:00",60,0,0,0
41107,"11/06/2022,14:00",60,0,0,0
41107,"11/06/2022,15:00",60,0,0,0
41107,"11/06/2022,16:00",60,0,0,0
41107,"11/06/2022,17:00",60,0,0,0
41107,"11/06/2022,18:00",60,0,0,0
41107,"11/06/2022,19:00",60,0,0,0
41107,"11/06/2022,20:00",60,0,0,0
41107,"11/06/2022,21:00",60,0,0,0
41107,"11/06/2022,22:00",60,0,0,0
41107,"11/06/2022,23:00",60,0,0,0
41107,"12/06/2022,00:00",60,0,0,0
41107,"12/06/2022,01:00",60,0,0,0
41107,"12/06/2022,02:00",60,0,0,0
41107,"12/06/2022,03:00",60,0,0,0
41107,"12/06/2022,04:00",60,0,0,0
41107,"12/06/2022,05:00",60,0,0,0
41107,"12/06/2022,06:00",60,0,0,0
41107,"12/06/2022,07:00",60,0,0,0
41107,"12/06/2022,08:00",60,0,0,0
41107,"12/06/2022,09:00",60,0,0,0
41107,"12/06/2022,10:00",60,0,0,0
41107,"12/06/2022,11:00",60,0,0,0
41107,"12/06/2022,12:00",60,0,0,0
41107,"12/06/2022,13:00",60,0,0,0
41107,"12/06/2022,14:00",60,0,0,0
41107,"12/06/2022,15:00",60,0,0,0
41107,"12/06/2022,16:00",60,0,0,0
41107,"12/06/2022,17:00",60,0,0,0
41107,"12/06/2022,18:00",60,0,0,0
41107,"12/06/2022,19:00",60,0,0,0
41107,"12/06/2022,20:00",60,0,0,0
41107,"12/06/2022,21:00",60,0,0,0
41107,"12/06/2022,22:00",60,0,0,0
41107,"12/06/2022,23:00",60,0,0,0
41107,"13/06/2022,00:00",60,0,0,0
41107,"13/06/2022,01:00",60,0,0,0
41107,"13/06/2022,02:00",60,0,0,0
41107,"13/06/2022,03:00",60,0,0,0
41107,"13/06/2022,04:00",60,0,0,0
41107,"13/06/2022,05:00",60,0,0,0
41107,"13/06/2022,06:00",60,0,0,0
41107,"13/06/2022,07:00",60,0,0,0
41107,"13/06/2022,08:00",60,0,0,0
41107,"13/06/2022,09:00",60,0,0,0
41107,"13/06/2022,10:00",60,0,0,0
41107,"13/06/2022,11:00",60,0,0,0
41107,"13/06/2022,12:00",60,0,0,0
41107,"13/06/2022,13:00",60,0,0,0
41107,"13/06/2022,14:00",60,0,0,0
41107,"13/06/2022,15:00",60,0,0,0
41107,"13/06/2022,16:00",60,0,0,0
41107,"13/06/2022,17:00",60,0,0,0
41107,"13/06/2022,18:00",60,0,0,0
41107,"13/06/2022,19:00",60,0,0,0
41107,"13/06/2022,20:00",60,0,0,0
41107,"13/06/2022,21:00",60,0,0,0
41107,"13/06/2022,22:00",60,0,0,0
41107,"13/06/2022,23:00",60,0,0,0
41107,"14/06/2022,00:00",60,0,0,0
41107,"14/06/2022,01:00",60,0,0,0
41107,"14/06/2022,02:00",60,0,0,0
41107,"14/06/2022,03:00",60,0,0,0
41107,"14/06/2022,04:00",60,0,0,0
41107,"14/06/2022,05:00",60,0,0,0
41107,"14/06/2022,06:00",60,0,0,0
41107,"14/06/2022,07:00",60,0,0,0
41107,"14/06/2022,08:00",60,0,0,0
41107,"14/06/2022,09:00",60,0,0,0
41107,"14/06/2022,10:00",60,0,0,0
41107,"14/06/2022,11:00",60,0,0,0
41107,"14/06/2022,12:00",60,0,0,0
41107,"14/06/2022,13:00",60,0,0,0
41107,"14/06/2022,14:00",60,0,0,0
41107,"14/06/2022,15:00",60,0,0,0
41107,"14/06/2022,16:00",60,0,0,0
41107,"14/06/2022,17:00",60,0,0,0
41107,"14/06/2022,18:00",60,0,0,0
41107,"14/06/2022,19:00",60,0,0,0
41107,"14/06/2022,20:00",60,0,0,0
41107,"14/06/2022,21:00",60,0,0,0
41107,"14/06/2022,22:00",60,0,0,0
41107,"14/06/2022,23:00",60,0,0,0
41107,"15/06/2022,00:00",60,0,0,0
41107,"15/06/2022,01:00",60,0,0,0
41107,"15/06/2022,02:00",60,0,0,0
41107,"15/06/2022,03:00",60,0,0,0
41107,"15/06/2022,04:00",60,0,0,0
41107,"15/06/2022,05:00",60,0,0,0
41107,"15/06/2022,06:00",60,0,0,0
41107,"15/06/2022,07:00",60,0,0,0
41107,"15/06/2022,08:00",60,0,0,0
41107,"15/06/2022,09:00",60,0,0,0
41107,"15/06/2022,10:00",60,0,0,0
41107,"15/06/2022,11:00",60,0,0,0
41107,"15/06/2022,12:00",60,0,0,0
41107,"15/06/2022,13:00",60,0,0,0
41107,"15/06/2022,14:00",60,0,0,0
41107,"15/06/2022,15:00",60,0,0,0
41107,"15/06/2022,16:00",60,0,0,0
41107,"15/06/2022,17:00",60,0,0,0
41107,"15/06/2022,18:00",60,0,0,0
41107,"15/06/2022,19:00",60,0,0,0
41107,"15/06/2022,20:00",60,0,0,0
41107,"15/06/2022,21:00",60,0,0,0
41107,"15/06/2022,22:00",60,0,0,0
41107,"15/06/2022,23:00",60,0,0,0
41107,"16/06/2022,00:00",60,0,0,0
41107,"16/06/2022,01:00",60,0,0,0
41107,"16/06/2022,02:00",60,0,0,0
41107,"16/06/2022,03:00",60,0,0,0
41107,"16/06/2022,04:00",60,0,0,0
41107,"16/06/2022,05:00",60,0,0,0
41107,"16/06/2022,06:00",60,0,0,0
41107,"16/06/2022,07:00",60,0,0,0
41107,"16/06/2022,08:00",60,0,0,0
41107,"16/06/2022,09:00",60,0,0,0
41107,"16/06/2022,10:00",60,0,0,0
41107,"16/06/2022,11:00",60,0,0,0
41107,"16/06/2022,12:00",60,0,0,0
41107,"16/06/2022,13:00",60,0,0,0
41107,"16/06/2022,14:00",60,0,0,0
41107,"16/06/2022,15:00",60,0,0,0
41107,"16/06/2022,16:00",60,0,0,0
41107,"16/06/2022,17:00",60,0,0,0
41107,"16/06/2022,18:00",60,0,0,0
41107,"16/06/2022,19:00",60,0,0,0
41107,"16/06/2022,20:00",60,0,0,0
41107,"16/06/2022,21:00",60,0,0,0
41107,"16/06/2022,22:00",60,0,0,0
41107,"16/06/2022,23:00",60,0,0,0
41107,"17/06/2022,00:00",60,0,0,0
41107,"17/06/2022,01:00",60,0,0,0
41107,"17/06/2022,02:00",60,0,0,0
41107,"17/06/2022,03:00",60,0,0,0
41107,"17/06/2022,04:00",60,0,0,0
41107,"17/06/2022,05:00",60,0,0,0
41107,"17/06/2022,06:00",60,0,0,0
41107,"17/06/2022,07:00",60,0,0,0
41107,"17/06/2022,08:00",60,0,0,0
41107,"17/06/2022,09:00",60,0,0,0
41107,"17/06/2022,10:00",60,0,0,0
41107,"17/06/2022,11:00",60,0,0,0
41107,"17/06/2022,12:00",60,0,0,0
41107,"17/06/2022,13:00",60,0,0,0
41107,"17/06/2022,14:00",60,0,0,0
41107,"17/06/2022,15:00",60,0,0,0
41107,"17/06/2022,16:00",60,0,0,0
41107,"17/06/2022,17:00",60,0,0,0
41107,"17/06/2022,18:00",60,0,0,0
41107,"17/06/2022,19:00",60,0,0,0
41107,"17/06/2022,20:00",60,0,0,0
41107,"17/06/2022,21:00",60,0,0,0
41107,"17/06/2022,22:00",60,0,0,0
41107,"17/06/2022,23:00",60,0,0,0
41107,"18/06/2022,00:00",60,0,0,0
41107,"18/06/2022,01:00",60,0,0,0
41107,"18/06/2022,02:00",60,0,0,0
41107,"18/06/2022,03:00",60,0,0,0
41107,"18/06/2022,04:00",60,0,0,0
41107,"18/06/2022,05:00",60,0,0,0
41107,"18/06/2022,06:00",60,0,0,0
41107,"18/06/2022,07:00",60,0,0,0
41107,"18/06/2022,08:00",60,0,0,0
41107,"18/06/2022,09:00",60,0,0,0
41107,"18/06/2022,10:00",60,0,0,0
41107,"18/06/2022,11:00",60,0,0,0
41107,"18/06/2022,12:00",60,0,0,0
41107,"18/06/2022,13:00",60,0,0,0
41107,"18/06/2022,14:00",60,0,0,0
41107,"18/06/2022,15:00",60,0,0,0
41107,"18/06/2022,16:00",60,0,0,0
41107,"18/06/2022,17:00",60,0,0,0
41107,"18/06/2022,18:00",60,0,0,0
41107,"18/06/2022,19:00",60,0,0,0
41107,"18/06/2022,20:00",60,0,0,0
41107,"18/06/2022,21:00",60,0,0,0
41107,"18/06/2022,22:00",60,0,0,0
41107,"18/06/2022,23:00",60,0,0,0
41107,"19/06/2022,00:00",60,0,0,0
41107,"19/06/2022,01:00",60,0,0,0
41107,"19/06/2022,02:00",60,0,0,0
41107,"19/06/2022,03:00",60,0,0,0
41107,"19/06/2022,04:00",60,0,0,0
41107,"19/06/2022,05:00",60,0,0,0
41107,"19/06/2022,06:00",60,0,0,0
41107,"19/06/2022,07:00",60,0,0,0
41107,"19/06/2022,08:00",60,0,0,0
41107,"19/06/2022,09:00",60,0,0,0
41107,"19/06/2022,10:00",60,0,0,0
41107,"19/06/2022,11:00",60,0,0,0
41107,"19/06/2022,12:00",60,0,0,0
41107,"19/06/2022,13:00",60,0,0,0
41107,"19/06/2022,14:00",60,0,0,0
41107,"19/06/2022,15:00",60,0,0,0
41107,"19/06/2022,16:00",60,0,0,0
41107,"19/06/2022,17:00",60,0,0,0
41107,"19/06/2022,18:00",60,0,0,0
41107,"19/06/2022,19:00",60,0,0,0
41107,"19/06/2022,20:00",60,0,0,0
41107,"19/06/2022,21:00",60,0,0,0
41107,"19/06/2022,22:00",60,0,0,0
41107,"19/06/2022,23:00",60,0,0,0
41107,"20/06/2022,00:00",60,0,0,0
41107,"20/06/2022,01:00",60,0,0,0
41107,"20/06/2022,02:00",60,0,0,0
41107,"20/06/2022,03:00",60,0,0,0
41107,"20/06/2022,04:00",60,0,0,0
41107,"20/06/2022,05:00",60,0,0,0
41107,"20/06/2022,06:00",60,0,0,0
41107,"20/06/2022,07:00",60,0,0,0
41107,"20/06/2022,08:00",60,0,0,0
41107,"20/06/2022,09:00",60,0,0,0
41107,"20/06/2022,10:00",60,0,0,0
41107,"20/06/2022,11:00",60,0,0,0
41107,"20/06/2022,12:00",60,0,0,0
41107,"20/06/2022,13:00",60,0,0,0
41107,"20/06/2022,14:00",60,0,0,0
41107,"20/06/2022,15:00",60,0,0,0
41107,"20/06/2022,16:00",60,0,0,0
41107,"20/06/2022,17:00",60,0,0,0
41107,"20/06/2022,18:00",60,0,0,0
41107,"20/06/2022,19:00",60,0,0,0
41107,"20/06/2022,20:00",60,0,0,0
41107,"20/06/2022,21:00",60,0,0,0
41107,"20/06/2022,22:00",60,0,0,0
41107,"20/06/2022,23:00",60,0,0,0
41107,"21/06/2022,00:00",60,0,0,0
41107,"21/06/2022,01:00",60,0,0,0
41107,"21/06/2022,02:00",60,0,0,0
41107,"21/06/2022,03:00",60,0,0,0
41107,"21/06/2022,04:00",60,0,0,0
41107,"21/06/2022,05:00",60,0,0,0
41107,"21/06/2022,06:00",60,0,0,0
41107,"21/06/2022,07:00",60,0,0,0
41107,"21/06/2022,08:00",60,0,0,0
41107,"21/06/2022,09:00",60,0,0,0
41107,"21/06/2022,10:00",60,0,0,0
41107,"21/06/2022,11:00",60,0,0,0
41107,"21/06/2022,12:00",60,0,0,0
41107,"21/06/2022,13:00",60,0,0,0
41107,"21/06/2022,14:00",60,0,0,0
41107,"21/06/2022,15:00",60,0,0,0
41107,"21/06/2022,16:00",60,0,0,0
41107,"21/06/2022,17:00",60,0,0,0
41107,"21/06/2022,18:00",60,0,0,0
41107,"21/06/2022,19:00",60,0,0,0
41107,"21/06/2022,20:00",60,0,0,0
41107,"21/06/2022,21:00",60,0,0,0
41107,"21/06/2022,22:00",60,0,0,0
41107,"21/06/2022,23:00",60,0,0,0
41107,"22/06/2022,00:00",60,0,0,0
41107,"22/06/2022,01:00",60,0,0,0
41107,"22/06/2022,02:00",60,0,0,0
41107,"22/06/2022,03:00",60,0,0,0
41107,"22/06/2022,04:00",60,0,0,0
41107,"22/06/2022,05:00",60,0,0,0
41107,"22/06/2022,06:00",60,0,0,0
41107,"22/06/2022,07:00",60,0,0,0
41107,"22/06/2022,08:00",60,0,0,0
41107,"22/06/2022,09:00",60,0,0,0
41107,"22/06/2022,10:00",60,0,0,0
41107,"22/06/2022,11:00",60,0,0,0
41107,"22/06/2022,12:00",60,0,0,0
41107,"22/06/2022,13:00",60,0,0,0
41107,"22/06/2022,14:00",60,0,0,0
41107,"22/06/2022,15:00",60,0,0,0
41107,"22/06/2022,16:00",60,0,0,0
41107,"22/06/2022,17:00",60,0,0,0
41107,"22/06/2022,18:00",60,0,0,0
41107,"22/06/2022,19:00",60,0,0,0
41107,"22/06/2022,20:00",60,0,0,0
41107,"22/06/2022,21:00",60,0,0,0
41107,"22/06/2022,22:00",60,0,0,0
41107,"22/06/2022,23:00",60,0,0,0
41107,"23/06/2022,00:00",60,0,0,0
41107,"23/06/2022,01:00",60,0,0,0
41107,"23/06/2022,02:00",60,0,0,0
41107,"23/06/2022,03:00",60,0,0,0
41107,"23/06/2022,04:00",60,0,0,0
41107,"23/06/2022,05:00",60,0,0,0
41107,"23/06/2022,06:00",60,0,0,0
41107,"23/06/2022,07:00",60,0,0,0
41107,"23/06/2022,08:00",60,0,0,0
41107,"23/06/2022,09:00",60,0,0,0
41107,"23/06/2022,10:00",60,0,0,0
41107,"23/06/2022,11:00",60,0,0,0
41107,"23/06/2022,12:00",60,0,0,0
41107,"23/06/2022,13:00",60,0,0,0
